Unit Type,Number,DATE,Situation,Type_D,Weight_D,Weight_ND,Type_ND,CU_KIND,Fraction_Division,ORIG_FID,POINT_X,POINT_Y
Inf Div,6,9/10/1941 0:00,1,INF,3,,,1,,576,32.44408723,55.54688719
Inf Div,7,7/11/1941 0:00,1,INF,3,,,1,,509,27.43276136,53.84524674
Inf Div,7,7/12/1941 0:00,0,INF,3,,,1,,305,27.68836434,53.94199512
Inf Div,7,7/13/1941 0:00,0,INF,3,,,1,,293,27.98982452,54.01093085
Inf Div,7,7/15/1941 0:00,0,INF,3,,,1,,159,28.37225692,54.18545337
Inf Div,7,7/16/1941 0:00,0,INF,3,,,1,,1546,28.92281389,54.26606927
Inf Div,7,7/17/1941 0:00,1,INF,3,,,1,,655,29.19178588,54.31639383
Inf Div,7,7/19/1941 0:00,1,INF,3,,,1,,1585,29.91475653,54.08606443
Inf Div,7,7/20/1941 0:00,0,INF,3,,,1,,894,30.41588375,54.05352072
Inf Div,7,7/22/1941 0:00,1,INF,3,,,1,,1179,30.39196366,54.00391519
Inf Div,7,7/24/1941 0:00,1,INF,,2,Masse,0,,643,30.49839632,54.0197017
Inf Div,7,7/26/1941 0:00,1,INF,3,,,1,,1626,31.09048715,54.08207748
Inf Div,7,7/27/1941 0:00,1,INF,3,,,1,,916,31.31000037,54.18036951
Inf Div,7,7/29/1941 0:00,1,INF,3,,,1,,1661,31.490075,54.24747781
Inf Div,7,7/30/1941 0:00,1,INF,3,,,1,,516,31.7009619,54.02241217
Inf Div,7,8/1/1941 0:00,1,INF,3,,,1,,700,31.85073271,53.80510017
Inf Div,7,8/2/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,1478,31.97265083,53.71087269
Inf Div,7,8/2/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,1479,31.93825228,53.85392694
Inf Div,7,8/4/1941 0:00,0,INF,3,,,1,,958,31.92897727,53.69094101
Inf Div,7,8/6/1941 0:00,0,INF,3,,,1,,1247,32.01818494,53.72945815
Inf Div,7,8/10/1941 0:00,0,INF,3,,,1,,619,31.9142327,53.73608628
Inf Div,7,8/12/1941 0:00,1,INF,3,,,1,,1302,31.99852545,53.68704765
Inf Div,7,8/14/1941 0:00,0,INF,3,,,1,,123,31.96210876,53.67466584
Inf Div,7,8/18/1941 0:00,0,INF,3,,,1,,464,31.98620951,53.7277195
Inf Div,7,8/20/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,487,32.87957171,54.02696174
Inf Div,7,8/21/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,478,32.8470698,54.03784635
Inf Div,7,8/21/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,505,32.57284507,54.41321327
Inf Div,7,8/23/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1366,33.04204476,54.36084668
Inf Div,7,8/23/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,491,32.71166105,54.20870695
Inf Div,7,8/24/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,23,32.79249541,53.93766149
Inf Div,7,8/24/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,473,32.7369461,54.18227044
Inf Div,7,8/24/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,836,33.05229982,54.31269105
Inf Div,7,8/24/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,837,33.02921155,54.36131444
Inf Div,7,8/24/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,838,33.02345202,54.42931168
Inf Div,7,9/2/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,791,32.95823612,54.40415786
Inf Div,7,9/2/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,793,32.98535468,54.50485481
Inf Div,7,9/2/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,82,32.84831712,54.48213939
Inf Div,7,9/4/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1410,33.00649456,54.3778542
Inf Div,7,9/4/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1412,33.09343895,54.50488905
Inf Div,7,9/4/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,217,32.88130107,54.48082393
Inf Div,7,9/6/1941 0:00,0,INF,3,,,1,,1074,32.95235887,54.43490933
Inf Div,7,9/8/1941 0:00,0,INF,3,,,1,,1447,32.98253362,54.53068549
Inf Div,7,9/10/1941 0:00,0,INF,3,,,1,,565,32.98564974,54.41623622
Inf Div,8,7/11/1941 0:00,0,INF,3,,,1,,150,26.9471191,54.50178713
Inf Div,8,7/12/1941 0:00,1,INF,3,,,1,,554,27.06248834,54.50732969
Inf Div,8,7/13/1941 0:00,1,INF,3,,,1,,486,27.64680981,54.43583965
Inf Div,8,7/15/1941 0:00,0,INF,3,,,1,,164,27.99873871,54.62434174
Inf Div,8,7/16/1941 0:00,0,INF,3,,,1,,309,28.20452906,54.76411166
Inf Div,8,7/17/1941 0:00,1,INF,3,,,1,,659,28.51351071,54.92018198
Inf Div,8,7/19/1941 0:00,1,INF,3,,,1,,1587,28.60450666,54.82573312
Inf Div,8,7/20/1941 0:00,1,INF,3,,,1,,889,30.36757031,53.65089758
Inf Div,8,7/20/1941 0:00,0,INF,3,,,1,,101,28.92139855,54.98115738
Inf Div,8,7/22/1941 0:00,1,INF,3,,,1,,1200,30.29503167,55.09835055
Inf Div,8,7/24/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,41,31.26988403,54.94584873
Inf Div,8,7/24/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,42,31.02581527,55.01515557
Inf Div,8,7/24/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,44,30.66832592,55.07415912
Inf Div,8,7/26/1941 0:00,0,INF,3,,,1,,1633,31.74242265,54.82065618
Inf Div,8,7/27/1941 0:00,1,INF,3,,,1,,925,31.84306024,54.85493658
Inf Div,8,7/29/1941 0:00,0,INF,3,,,1,,1672,32.08736783,54.88228703
Inf Div,8,7/30/1941 0:00,0,INF,3,,,1,,1225,32.27004265,54.87838927
Inf Div,8,8/1/1941 0:00,0,INF,3,,,1,,709,32.25635875,54.88102031
Inf Div,8,8/2/1941 0:00,1,INF,3,,,1,,1491,32.33339276,54.83316641
Inf Div,8,8/4/1941 0:00,1,INF,3,,,1,,971,32.50269304,54.81246496
Inf Div,8,8/6/1941 0:00,0,INF,3,,,1,,1266,32.65716575,54.90754779
Inf Div,8,8/10/1941 0:00,0,INF,3,,,1,,604,32.66318779,54.89985357
Inf Div,8,8/12/1941 0:00,0,INF,3,,,1,,1312,32.65969827,54.88662035
Inf Div,8,8/14/1941 0:00,0,INF,3,,,1,,1008,32.67741564,54.87021089
Inf Div,8,8/18/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,736,32.65338938,54.89184422
Inf Div,8,8/18/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,739,32.68691895,55.22132353
Inf Div,8,8/20/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,1341,32.67121797,54.87700477
Inf Div,8,8/20/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1344,32.71071177,55.21011035
Inf Div,8,8/21/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,1044,32.45637243,54.76098269
Inf Div,8,8/21/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1046,32.62672667,55.2142534
Inf Div,8,8/23/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,1375,32.64446335,54.88078334
Inf Div,8,8/23/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1378,32.69929136,55.22109091
Inf Div,8,8/24/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,164,32.72692622,55.12505132
Inf Div,8,8/24/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,846,32.64067035,54.88454838
Inf Div,8,9/2/1941 0:00,0,INF,3,,,1,,787,32.63570507,54.90492399
Inf Div,8,9/4/1941 0:00,0,INF,3,,,1,,1418,32.66764298,54.90411897
Inf Div,8,9/6/1941 0:00,0,INF,3,,,1,,1078,32.60185267,54.90294427
Inf Div,8,9/8/1941 0:00,0,INF,3,,,1,,1451,32.6414171,54.8788215
Inf Div,8,9/10/1941 0:00,0,INF,3,,,1,,569,32.64520517,54.76157999
Inf Div,10,7/12/1941 0:00,1,INF,3,,,1,,1523,28.1148634,55.47619855
Inf Div,12,7/11/1941 0:00,1,INF,3,,,1,,1119,28.27154261,56.04055675
Inf Div,12,7/12/1941 0:00,1,INF,3,,,1,,1532,28.36877575,56.25095785
Inf Div,12,7/13/1941 0:00,1,INF,3,,,1,,823,28.45519432,56.20118017
Inf Div,12,7/15/1941 0:00,1,INF,3,,,1,,1148,29.41944915,56.34686863
Inf Div,12,7/16/1941 0:00,0,INF,3,,,1,,1560,29.51735007,56.23858491
Inf Div,12,7/17/1941 0:00,0,INF,3,,,1,,681,29.56465536,56.16202625
Inf Div,12,7/17/1941 0:00,0,INF,3,,,1,,461,29.4888586,53.58246086
Inf Div,12,7/19/1941 0:00,1,INF,3,,,1,,1604,29.75494416,56.20333877
Inf Div,12,7/19/1941 0:00,0,INF,,1,FWD DET,0,,1580,30.3943926,53.7306786
Inf Div,12,7/20/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,877,29.66738053,56.19974359
Inf Div,12,7/20/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,878,29.81241172,56.3711434
Inf Div,12,7/22/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1164,29.80818293,56.55175077
Inf Div,12,7/22/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,1194,30.16250634,56.57789874
Inf Div,12,7/22/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,1195,30.02150061,56.58430294
Inf Div,12,7/24/1941 0:00,1,INF,3,,,1,,636,30.18508051,56.7672051
Inf Div,12,7/26/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,1645,30.21332057,56.77150791
Inf Div,12,7/26/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,1648,30.6535164,56.88003628
Inf Div,12,7/27/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,941,30.81831229,56.87881832
Inf Div,12,7/27/1941 0:00,1,INF,,2,Masse,0,,940,30.29014387,56.76347491
Inf Div,12,7/29/1941 0:00,1,INF,3,,,1,,1676,31.17121475,56.89620638
Inf Div,12,7/30/1941 0:00,1,INF,3,,,1,,1237,31.12402499,56.89527604
Inf Div,12,8/1/1941 0:00,1,INF,,2,Masse,0,,724,31.01468902,56.85631556
Inf Div,12,8/2/1941 0:00,1,INF,,2,Masse,0,,1505,30.97435272,56.85032575
Inf Div,12,8/4/1941 0:00,0,INF,3,,,1,,988,31.02606349,56.82852432
Inf Div,12,8/6/1941 0:00,0,INF,3,,,1,,1285,30.63992131,56.87262339
Inf Div,12,8/6/1941 0:00,0,INF,3,,,1,,1286,30.89593997,56.88627627
Inf Div,12,8/6/1941 0:00,0,INF,3,,,1,,1287,31.22501203,56.8958951
Inf Div,12,8/6/1941 0:00,0,INF,3,,,1,,1288,31.06257742,56.84373499
Inf Div,12,8/6/1941 0:00,1,INF,3,,,1,,1289,31.24113232,56.80075992
Inf Div,12,8/10/1941 0:00,0,INF,3,,,1,,618,30.90510476,56.85013008
Inf Div,12,8/12/1941 0:00,0,INF,3,,,1,,1328,30.92169048,56.84772608
Inf Div,12,8/14/1941 0:00,0,INF,3,,,1,,990,31.01995759,56.85285234
Inf Div,12,8/18/1941 0:00,0,INF,,2,Masse,0,,756,30.90167913,56.8636791
Inf Div,12,8/20/1941 0:00,0,INF,,2,Masse,0,,1359,30.90699593,56.85936028
Inf Div,12,8/21/1941 0:00,0,INF,,2,Masse,0,,1062,30.8041192,56.86432544
Inf Div,12,8/23/1941 0:00,0,INF,3,,,1,,1397,31.38313095,56.98578035
Inf Div,12,8/23/1941 0:00,0,INF,,2,Masse,0,,1396,30.81428288,56.85854671
Inf Div,12,8/24/1941 0:00,0,INF,,2,Masse,0,,864,30.9152296,56.87260488
Inf Div,12,9/2/1941 0:00,1,INF,,2,Masse,0,,772,31.58996002,57.00332651
Inf Div,14,7/16/1941 0:00,0,INF,,1,FWD DET,0,2-Jan,1558,29.50901676,55.82771773
Inf Div,15,7/11/1941 0:00,1,INF,3,,,1,,462,26.68463094,53.22236762
Inf Div,15,7/12/1941 0:00,0,INF,3,,,1,,4,26.84474894,53.32475169
Inf Div,15,7/13/1941 0:00,0,INF,3,,,1,,468,26.81632066,53.2870491
Inf Div,15,7/15/1941 0:00,1,INF,3,,,1,,468,27.64809414,53.44383654
Inf Div,15,7/16/1941 0:00,0,INF,3,,,1,,5,28.00238706,53.49472309
Inf Div,15,7/17/1941 0:00,0,INF,3,,,1,,1,28.33576663,53.6102291
Inf Div,15,7/19/1941 0:00,0,INF,3,,,1,,258,29.16449301,53.84405531
Inf Div,15,7/20/1941 0:00,1,INF,3,,,1,,452,29.37497875,53.91329164
Mot ID,15,7/22/1941 0:00,1,INF,,2,Masse,0,,471,29.91640136,53.98602183
Inf Div,15,7/22/1941 0:00,1,INF,,1,Elems,0,,1177,30.22042887,53.93074854
Inf Div,15,7/24/1941 0:00,1,INF,3,,,1,,646,30.17873949,53.90956094
Inf Div,15,7/26/1941 0:00,1,INF,3,,,1,,1627,30.31929362,53.90154866
Inf Div,15,7/27/1941 0:00,1,INF,3,,,1,,915,30.31749496,53.90348023
Inf Div,15,7/29/1941 0:00,1,INF,3,,,1,,62,30.67435372,53.93649103
Inf Div,15,7/30/1941 0:00,1,INF,3,,,1,,475,31.05608823,53.99917194
Inf Div,15,8/1/1941 0:00,1,INF,3,,,1,,17,31.12164129,54.02725463
Inf Div,15,8/2/1941 0:00,1,INF,3,,,1,,53,31.08726946,54.0078506
Inf Div,15,8/4/1941 0:00,1,INF,3,,,1,,966,32.19561111,54.25727576
Inf Div,15,8/4/1941 0:00,1,INF,,2,Masse,0,,967,31.97924677,54.14395821
Inf Div,15,8/4/1941 0:00,0,INF,,1,Elems,0,,969,32.97706663,54.63457882
Inf Div,15,8/6/1941 0:00,1,INF,3,,,1,,1259,32.86034499,54.54453704
Inf Div,15,8/6/1941 0:00,0,INF,,1,Elems,0,,304,33.26104027,54.63701475
Inf Div,15,8/10/1941 0:00,0,INF,3,,,1,,600,33.17214725,54.68886686
Inf Div,15,8/12/1941 0:00,0,INF,3,,,1,,1311,33.16556049,54.70871043
Inf Div,15,8/14/1941 0:00,0,INF,3,,,1,,1011,33.21788419,54.65814008
Inf Div,15,8/18/1941 0:00,0,INF,3,,,1,,734,33.19771576,54.67686043
Inf Div,15,8/20/1941 0:00,0,INF,3,,,1,,1337,33.19457849,54.66740895
Inf Div,15,8/21/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1038,33.31138063,54.64429567
Inf Div,15,8/23/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1368,33.31799247,54.64412796
Inf Div,15,8/23/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,1372,33.18163124,54.55279924
Inf Div,15,8/23/1941 0:00,0,INF,,1,Elems,0,,492,32.82092747,54.53806808
Inf Div,15,8/24/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,842,33.33294343,54.6487365
Inf Div,15,8/24/1941 0:00,0,INF,,1,Elems,0,,96,32.81844889,54.53921222
Inf Div,15,9/2/1941 0:00,0,INF,3,,,1,,796,32.64669067,54.73575315
Inf Div,15,9/4/1941 0:00,0,INF,3,,,1,,1415,32.67828949,54.73505491
Inf Div,15,9/6/1941 0:00,0,INF,3,,,1,,1077,32.68694425,54.75879034
Inf Div,15,9/8/1941 0:00,0,INF,3,,,1,,1450,32.74354953,54.73231629
Inf Div,15,9/10/1941 0:00,0,INF,3,,,1,,568,32.74266087,54.61682676
Inf Div,16,8/10/1941 0:00,0,INF,3,,,1,,605,32.71255648,55.12966395
Inf Div,17,7/11/1941 0:00,0,INF,3,,,1,,147,27.61947281,53.41297767
Inf Div,17,7/12/1941 0:00,0,INF,3,,,1,,244,27.88188809,53.47933573
Inf Div,17,7/13/1941 0:00,0,INF,3,,,1,,87,28.34113426,53.55299561
Inf Div,17,7/15/1941 0:00,1,INF,3,,,1,,37,28.73737024,53.64821686
Inf Div,17,7/16/1941 0:00,0,INF,3,,,1,,501,29.15051932,53.68405519
Inf Div,17,7/19/1941 0:00,1,INF,3,,,1,,1583,30.07701503,53.54467272
Inf Div,17,7/20/1941 0:00,1,INF,3,,,1,,888,30.57306779,53.55576719
Inf Div,17,7/22/1941 0:00,1,INF,3,,,1,,1172,30.75313392,53.47663613
Inf Div,17,7/24/1941 0:00,0,INF,3,,,1,,641,30.73384098,53.3952938
Inf Div,17,7/26/1941 0:00,0,INF,3,,,1,,1623,30.82545657,53.36562869
Inf Div,17,7/27/1941 0:00,0,INF,3,,,1,,909,30.82447995,53.37219846
Inf Div,17,7/29/1941 0:00,0,INF,3,,,1,,1656,30.80012234,53.36628447
Inf Div,17,7/30/1941 0:00,0,INF,3,,,1,,1212,30.80936994,53.36817265
Inf Div,17,8/1/1941 0:00,0,INF,3,,,1,,697,30.80311335,53.38031136
Inf Div,17,8/2/1941 0:00,0,INF,3,,,1,,1474,30.7315158,53.32289749
Inf Div,17,8/4/1941 0:00,0,INF,3,,,1,,954,30.72271229,53.32501362
Inf Div,17,8/6/1941 0:00,0,INF,3,,,1,,1243,30.69922907,53.32799081
Inf Div,17,8/10/1941 0:00,0,INF,3,,,1,,591,30.7212737,53.32616809
Inf Div,17,8/12/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,1296,30.73166967,53.15506138
Inf Div,17,8/12/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,1298,30.8038435,53.26853589
Inf Div,17,8/14/1941 0:00,0,INF,3,,,1,,1025,30.7926679,52.89678199
Inf Div,20,7/12/1941 0:00,0,INF,3,,,1,,251,28.69485885,54.86056937
Inf Div,22,7/16/1941 0:00,1,INF,,1,FWD DET,0,,1569,30.19466664,53.95836278
Inf Div,23,7/11/1941 0:00,1,INF,3,,,1,,508,27.69985721,53.65173478
Inf Div,23,7/11/1941 0:00,0,INF,3,,,1,,540,28.4791112,56.2885669
Inf Div,23,7/11/1941 0:00,0,INF,,1,FWD DET,0,,237,28.27522403,55.7138946
Inf Div,23,7/12/1941 0:00,0,INF,3,,,1,,303,28.01016914,53.79716938
Inf Div,23,7/13/1941 0:00,0,INF,3,,,1,,292,28.30418081,53.83496617
Inf Div,23,7/15/1941 0:00,0,INF,3,,,1,,158,28.72833626,54.04318575
Inf Div,23,7/16/1941 0:00,1,INF,3,,,1,,1548,29.33586627,54.19835359
Inf Div,23,7/17/1941 0:00,1,INF,3,,,1,,654,29.23493886,54.14485753
Inf Div,23,7/17/1941 0:00,0,INF,,1,Elems,0,,718,31.07693406,56.09660441
Inf Div,23,7/19/1941 0:00,1,INF,3,,,1,,1586,29.89527848,53.98044261
Inf Div,23,7/20/1941 0:00,1,INF,3,,,1,,893,30.22994379,53.85071865
Inf Div,23,7/22/1941 0:00,1,INF,3,,,1,,1178,30.28841083,53.84029953
Inf Div,23,7/24/1941 0:00,1,INF,3,,,1,,645,30.25007003,53.87636341
Inf Div,23,7/26/1941 0:00,1,INF,3,,,1,,1628,30.79089039,53.94624866
Inf Div,23,7/27/1941 0:00,0,INF,3,,,1,,914,31.0672568,53.98965315
Inf Div,23,7/27/1941 0:00,1,INF,,1,FWD DET,0,,912,31.70727611,54.01325642
Inf Div,23,7/29/1941 0:00,1,INF,3,,,1,,1660,31.65049818,54.00787247
Inf Div,23,7/29/1941 0:00,1,INF,,1,FWD DET,0,,1664,31.84439167,53.96726188
Inf Div,23,7/30/1941 0:00,0,INF,3,,,1,,1215,31.91560077,54.02385392
Inf Div,23,8/1/1941 0:00,1,INF,3,,,1,,702,32.36769273,53.98450867
Inf Div,23,8/1/1941 0:00,1,INF,,1,FWD DET,0,,703,32.58897756,53.94529675
Inf Div,23,8/2/1941 0:00,0,INF,3,,,1,,1480,32.49897204,53.97889322
Inf Div,23,8/2/1941 0:00,0,INF,,1,Elems,0,,1498,31.03823474,56.07031002
Inf Div,23,8/4/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,960,32.83588396,53.91440863
Inf Div,23,8/4/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,961,32.751446,54.00643167
Inf Div,23,8/10/1941 0:00,0,INF,3,,,1,,455,32.73905869,54.03253596
Inf Div,23,8/12/1941 0:00,1,INF,3,,,1,,520,32.95348844,54.06561017
Inf Div,23,8/12/1941 0:00,0,INF,3,,,1,,197,32.74247574,54.06095256
Inf Div,23,8/14/1941 0:00,1,INF,3,,,1,,1015,33.19161208,54.10004625
Inf Div,23,8/18/1941 0:00,0,INF,3,,,1,,1692,33.11234302,54.25444928
Inf Div,23,8/20/1941 0:00,0,INF,3,,,1,,1331,33.14638123,54.23080825
Inf Div,23,8/20/1941 0:00,0,INF,3,,,1,,1334,33.03210045,54.30045767
Inf Div,23,8/23/1941 0:00,0,INF,3,,,1,,1365,33.17326093,54.24063167
Inf Div,23,8/24/1941 0:00,0,INF,3,,,1,,835,33.16685269,54.24466227
Inf Div,23,9/2/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,763,33.21334017,54.16802894
Inf Div,23,9/2/1941 0:00,0,INF,,1,Elems,0,,765,32.98240604,54.30467654
Inf Div,23,9/4/1941 0:00,0,INF,3,,,1,,1408,33.23242379,54.17807242
Inf Div,23,9/6/1941 0:00,0,INF,3,,,1,,1071,33.17713028,54.19048067
Inf Div,23,9/8/1941 0:00,0,INF,3,,,1,,1444,33.23389918,54.16505792
Inf Div,23,9/10/1941 0:00,0,INF,3,,,1,,562,33.24452121,54.06237206
Inf Div,25,8/23/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,1388,31.28543842,56.31664969
Inf Div,26,7/11/1941 0:00,1,INF,3,,,1,,1113,28.34000641,55.35607151
Inf Div,26,7/12/1941 0:00,1,INF,3,,,1,,1524,28.41505885,55.47089047
Inf Div,26,7/13/1941 0:00,0,INF,3,,,1,,814,28.59919891,55.43881993
Inf Div,26,7/15/1941 0:00,0,INF,3,,,1,,1138,28.64435307,55.53139394
Inf Div,26,7/16/1941 0:00,1,INF,3,,,1,,523,28.86779461,55.49590197
Inf Div,26,7/17/1941 0:00,1,INF,3,,,1,,662,28.91733861,55.48325564
Inf Div,26,7/17/1941 0:00,1,INF,3,,,1,,663,28.91557581,55.60676049
Inf Div,26,7/17/1941 0:00,0,INF,3,,,1,,717,31.50112037,56.03554531
Inf Div,26,7/19/1941 0:00,0,INF,,1,Elems,0,,1595,28.655948,55.49106786
Inf Div,26,7/19/1941 0:00,1,INF,,1,Elems,0,,1596,29.69539292,55.55148559
Inf Div,26,7/19/1941 0:00,1,INF,,1,FWD DET,0,,1597,29.96815434,55.67745664
Inf Div,26,7/20/1941 0:00,1,INF,3,,,1,,871,29.90741363,55.64556394
Inf Div,26,7/22/1941 0:00,1,INF,3,,,1,,1196,30.25925913,55.64741822
Inf Div,26,7/24/1941 0:00,1,INF,3,,,1,,626,30.45076574,55.7600306
Inf Div,26,7/24/1941 0:00,1,INF,3,,,1,,627,30.77651957,55.88115378
Inf Div,26,7/26/1941 0:00,1,INF,3,,,1,,1638,30.90114644,55.87359026
Inf Div,26,7/27/1941 0:00,1,INF,3,,,1,,933,31.0826561,55.67670382
Inf Div,26,7/27/1941 0:00,1,INF,3,,,1,,944,30.90865189,56.01348972
Inf Div,26,7/29/1941 0:00,0,INF,3,,,1,,1687,31.51032929,55.91020304
Inf Div,26,7/30/1941 0:00,0,INF,3,,,1,,1231,31.46820859,55.96973485
Inf Div,26,8/2/1941 0:00,0,INF,3,,,1,,1497,31.4555804,56.00980038
Inf Div,26,8/4/1941 0:00,0,INF,3,,,1,,979,31.607686,56.04184381
Inf Div,26,8/6/1941 0:00,0,INF,3,,,1,,1276,31.59510562,56.05673935
Inf Div,26,8/10/1941 0:00,0,INF,3,,,1,,610,31.69740991,56.04749794
Inf Div,26,8/12/1941 0:00,0,INF,3,,,1,,1320,31.68762744,56.0582798
Inf Div,26,8/14/1941 0:00,0,INF,3,,,1,,998,31.71061979,56.04494666
Inf Div,26,8/18/1941 0:00,0,INF,3,,,1,,749,31.55519324,56.04895344
Inf Div,26,8/20/1941 0:00,0,INF,3,,,1,,1350,31.57912247,56.04284699
Inf Div,26,8/21/1941 0:00,0,INF,3,,,1,,1053,31.57477162,56.04832768
Inf Div,26,8/23/1941 0:00,0,INF,3,,,1,,1385,31.57191295,56.05130975
Inf Div,26,8/24/1941 0:00,0,INF,3,,,1,,853,31.57114037,56.05307863
Inf Div,26,9/2/1941 0:00,0,INF,3,,,1,,79,31.74677726,55.98943955
Inf Div,26,9/4/1941 0:00,1,INF,3,,,1,,1428,31.86597192,55.89237839
Inf Div,26,9/6/1941 0:00,0,INF,3,,,1,,1087,31.88804333,55.94615384
Inf Div,26,9/8/1941 0:00,0,INF,3,,,1,,1461,32.01990969,55.90112761
Inf Div,26,9/10/1941 0:00,0,INF,3,,,1,,577,32.09323586,55.77407568
Inf Div,26,9/10/1941 0:00,0,INF,3,,,1,,578,31.80031068,55.89659995
Inf Div,28,7/11/1941 0:00,0,INF,3,,,1,,154,27.63810201,54.44154339
Inf Div,28,7/12/1941 0:00,1,INF,3,,,1,,555,28.20400867,54.42888949
Inf Div,28,7/13/1941 0:00,1,INF,3,,,1,,807,28.31316986,54.3385683
Inf Div,28,7/15/1941 0:00,1,INF,3,,,1,,1133,28.80310305,54.48469213
Inf Div,28,7/16/1941 0:00,0,INF,3,,,1,,307,28.98669386,54.50435297
Inf Div,28,7/17/1941 0:00,1,INF,3,,,1,,657,29.30260433,54.60027294
Inf Div,28,7/19/1941 0:00,0,INF,3,,,1,,261,29.16915766,54.55566111
Inf Div,28,7/20/1941 0:00,0,INF,3,,,1,,100,29.46569926,54.71523397
Inf Div,28,7/22/1941 0:00,1,INF,3,,,1,,1201,30.46665859,54.90153909
Inf Div,28,7/24/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,39,31.25020608,54.90526536
Inf Div,28,7/24/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,43,31.01341959,54.97585297
Inf Div,28,7/24/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,45,30.68409515,55.02321266
Inf Div,28,7/27/1941 0:00,0,INF,3,,,1,,924,31.89742972,54.80429084
Inf Div,28,7/29/1941 0:00,0,INF,3,,,1,,1671,32.11368741,54.83854543
Inf Div,28,7/30/1941 0:00,0,INF,3,,,1,,1226,32.27653342,54.8241594
Inf Div,28,8/1/1941 0:00,0,INF,3,,,1,,708,32.28092515,54.79670744
Inf Div,28,8/2/1941 0:00,0,INF,3,,,1,,1490,32.23241309,54.75296477
Inf Div,28,8/4/1941 0:00,1,INF,3,,,1,,970,32.39878988,54.72486036
Inf Div,28,8/6/1941 0:00,1,INF,3,,,1,,1248,32.90360686,53.97999683
Inf Div,28,8/6/1941 0:00,0,INF,3,,,1,,1255,32.79070426,54.09205683
Inf Div,28,8/6/1941 0:00,0,INF,3,,,1,,187,32.39711333,55.03666108
Inf Div,28,8/10/1941 0:00,0,INF,3,,,1,,456,32.45087869,55.00183403
Inf Div,28,8/12/1941 0:00,0,INF,3,,,1,,1313,32.65906764,55.05306296
Inf Div,28,8/14/1941 0:00,0,INF,3,,,1,,1009,32.68093187,55.03055033
Inf Div,28,8/18/1941 0:00,0,INF,3,,,1,,737,32.65816531,55.03881871
Inf Div,28,8/20/1941 0:00,0,INF,3,,,1,,1342,32.6728398,55.02876668
Inf Div,28,8/21/1941 0:00,0,INF,3,,,1,,1045,32.64758136,55.03698074
Inf Div,28,8/23/1941 0:00,0,INF,3,,,1,,1376,32.69307818,55.01995023
Inf Div,28,8/24/1941 0:00,0,INF,3,,,1,,847,32.68764935,55.02498296
